panelid,panelwave,year,id,wt_pooled,wt_pooled_insc,wt_no_pooling,wt_no_pooling_insc,wt_shrunken,wt_shrunken_insc
20101520,2,2012,11143,.5884531,.5217113,.4815392,.4589293,.5590747,.5066691
20101520,3,2014,10959,.5884531,.5217113,.4815392,.4589293,.5590747,.5066691
20101521,1,2010,1521,.5948393,.5705969,.5572491,.536166,.5864831,.5628234
20101521,2,2012,11144,.5948393,.5705969,.5572491,.536166,.5864831,.5628234
20101521,3,2014,10960,.5948393,.5705969,.5572491,.536166,.5864831,.5628234
20101522,1,2010,1522,1.103684,1.064897,1.096259,1.071931,1.106005,1.070506
20101522,2,2012,11145,1.103684,1.064897,1.096259,1.071931,1.106005,1.070506
20101522,3,2014,10961,1.103684,1.064897,1.096259,1.071931,1.106005,1.070506
20101523,1,2010,1523,1.256964,1.220614,1.142209,1.132871,1.230553,1.200516
20101523,2,2012,11146,1.256964,1.220614,1.142209,1.132871,1.230553,1.200516
20101523,3,2014,10962,1.256964,1.220614,1.142209,1.132871,1.230553,1.200516
20101526,1,2010,1526,3.907781,3.63488,4.598667,4.257377,4.067521,3.782091
20101526,2,2012,11147,3.907781,3.63488,4.598667,4.257377,4.067521,3.782091
20101526,3,2014,10963,3.907781,3.63488,4.598667,4.257377,4.067521,3.782091
20101529,1,2010,1529,1.104337,1.066574,1.204356,1.213224,1.133302,1.106319
20101529,2,2012,11148,1.104337,1.066574,1.204356,1.213224,1.133302,1.106319
20101529,3,2014,10964,1.104337,1.066574,1.204356,1.213224,1.133302,1.106319
20101530,1,2010,1530,2.127169,2.04626,1.976419,1.945307,2.091352,2.02316
20101530,2,2012,11149,2.127169,2.04626,1.976419,1.945307,2.091352,2.02316
20101530,3,2014,10965,2.127169,2.04626,1.976419,1.945307,2.091352,2.02316
20101531,1,2010,1531,1.116213,1.127431,1.153535,1.205195,1.129669,1.150535
20101531,2,2012,11150,1.116213,1.127431,1.153535,1.205195,1.129669,1.150535
20101531,3,2014,10966,1.116213,1.127431,1.153535,1.205195,1.129669,1.150535
20101533,1,2010,1533,1.383421,1.343472,1.378019,1.397907,1.387271,1.361991
20101533,2,2012,11151,1.383421,1.343472,1.378019,1.397907,1.387271,1.361991
20101533,3,2014,10967,1.383421,1.343472,1.378019,1.397907,1.387271,1.361991
20101534,1,2010,1534,2.314275,2.256693,2.542619,2.34393,2.383278,2.287074
20101534,2,2012,11152,2.314275,2.256693,2.542619,2.34393,2.383278,2.287074
20101534,3,2014,10968,2.314275,2.256693,2.542619,2.34393,2.383278,2.287074
20101535,1,2010,1535,1.388336,1.323158,1.422609,1.353948,1.401758,1.335183
20101535,2,2012,11153,1.388336,1.323158,1.422609,1.353948,1.401758,1.335183
20101535,3,2014,10969,1.388336,1.323158,1.422609,1.353948,1.401758,1.335183
20101536,1,2010,1536,1.207719,1.176238,1.142083,1.108395,1.195458,1.162684
20101536,2,2012,11154,1.207719,1.176238,1.142083,1.108395,1.195458,1.162684
20101536,3,2014,10970,1.207719,1.176238,1.142083,1.108395,1.195458,1.162684
20101537,1,2010,1537,1.707951,1.668313,1.806589,1.847645,1.738812,1.718273
20101537,2,2012,11155,1.707951,1.668313,1.806589,1.847645,1.738812,1.718273
20101537,3,2014,10971,1.707951,1.668313,1.806589,1.847645,1.738812,1.718273
20101538,1,2010,1538,2.689653,2.34824,3.093641,2.851541,2.792894,2.467227
20101538,2,2012,11156,2.689653,2.34824,3.093641,2.851541,2.792894,2.467227
20101538,3,2014,10972,2.689653,2.34824,3.093641,2.851541,2.792894,2.467227
20101539,1,2010,1539,1.259798,1.186504,1.279708,1.278934,1.269259,1.212099
20101539,2,2012,11157,1.259798,1.186504,1.279708,1.278934,1.269259,1.212099
20101539,3,2014,10973,1.259798,1.186504,1.279708,1.278934,1.269259,1.212099
20101540,1,2010,1540,.6430863,.6166125,.7129983,.7436141,.6625072,.6483151
20101540,2,2012,11158,.6430863,.6166125,.7129983,.7436141,.6625072,.6483151
20101540,3,2014,10974,.6430863,.6166125,.7129983,.7436141,.6625072,.6483151
20101542,1,2010,1542,1.316174,1.302164,1.461531,1.463188,1.355212,1.343832
20101542,2,2012,11159,1.316174,1.302164,1.461531,1.463188,1.355212,1.343832
20101542,3,2014,10975,1.316174,1.302164,1.461531,1.463188,1.355212,1.343832
20101544,1,2010,1544,1.666705,1.638856,1.734808,1.807266,1.689883,1.685643
20101544,2,2012,11160,1.666705,1.638856,1.734808,1.807266,1.689883,1.685643
20101544,3,2014,10976,1.666705,1.638856,1.734808,1.807266,1.689883,1.685643
20101549,1,2010,1549,1.928882,1.909209,1.966032,1.937787,1.944314,1.921795
20101549,2,2012,11164,1.928882,1.909209,1.966032,1.937787,1.944314,1.921795
20101549,3,2014,10977,1.928882,1.909209,1.966032,1.937787,1.944314,1.921795
20101552,1,2010,1552,1.287932,1.263271,1.441209,1.364442,1.326588,1.290322
20101552,2,2012,11165,1.287932,1.263271,1.441209,1.364442,1.326588,1.290322
20101552,3,2014,10978,1.287932,1.263271,1.441209,1.364442,1.326588,1.290322
20101553,1,2010,1553,.580938,.5429118,.5070038,.4812292,.5618868,.527295
20101553,2,2012,11166,.580938,.5429118,.5070038,.4812292,.5618868,.527295
20101553,3,2014,10979,.580938,.5429118,.5070038,.4812292,.5618868,.527295
20101555,1,2010,1555,.8125319,.7120458,.9513049,.9825147,.841362,.7626597
20101555,2,2012,11168,.8125319,.7120458,.9513049,.9825147,.841362,.7626597
20101555,3,2014,10980,.8125319,.7120458,.9513049,.9825147,.841362,.7626597
20101556,1,2010,1556,1.154609,1.110619,1.197429,1.220411,1.170393,1.14175
20101556,2,2012,11169,1.154609,1.110619,1.197429,1.220411,1.170393,1.14175
20101556,3,2014,10981,1.154609,1.110619,1.197429,1.220411,1.170393,1.14175
20101557,1,2010,1557,1.063328,1.004851,1.069499,1.061472,1.068955,1.022014
20101557,2,2012,11170,1.063328,1.004851,1.069499,1.061472,1.068955,1.022014
20101557,3,2014,10982,1.063328,1.004851,1.069499,1.061472,1.068955,1.022014
20101558,1,2010,1558,.5883489,.5779229,.6072699,.5957608,.5945065,.5834459
20101558,2,2012,11171,.5883489,.5779229,.6072699,.5957608,.5945065,.5834459
20101558,3,2014,10983,.5883489,.5779229,.6072699,.5957608,.5945065,.5834459
20101559,1,2010,1559,.919752,.7073625,.8673874,.777648,.9090524,.726684
20101559,2,2012,11172,.919752,.7073625,.8673874,.777648,.9090524,.726684
20101559,3,2014,10984,.919752,.7073625,.8673874,.777648,.9090524,.726684
20101561,1,2010,1561,2.916621,2.601759,3.426518,3.053845,3.033104,2.704392
20101561,2,2012,11173,2.916621,2.601759,3.426518,3.053845,3.033104,2.704392
20101561,3,2014,10985,2.916621,2.601759,3.426518,3.053845,3.033104,2.704392
20101563,1,2010,1563,.738003,.7255713,.7364244,.7350543,.7403749,.7302817
20101563,2,2012,11174,.738003,.7255713,.7364244,.7350543,.7403749,.7302817
20101563,3,2014,10986,.738003,.7255713,.7364244,.7350543,.7403749,.7302817
20101565,1,2010,1565,.6592832,.6115701,.6769447,.7153772,.6647272,.6328452
20101565,2,2012,11176,.6592832,.6115701,.6769447,.7153772,.6647272,.6328452
20101565,3,2014,10987,.6592832,.6115701,.6769447,.7153772,.6647272,.6328452
20101566,1,2010,1566,1.201061,1.068454,1.171414,1.090985,1.197793,1.07785
20101566,2,2012,11177,1.201061,1.068454,1.171414,1.090985,1.197793,1.07785
20101566,3,2014,10988,1.201061,1.068454,1.171414,1.090985,1.197793,1.07785
20101569,1,2010,1569,.7181517,.6579376,.7064813,.6533596,.7177989,.6589293
20101569,2,2012,11178,.7181517,.6579376,.7064813,.6533596,.7177989,.6589293
20101569,3,2014,10989,.7181517,.6579376,.7064813,.6533596,.7177989,.6589293
20101574,1,2010,1574,1.495614,1.244148,2.167619,1.656992,1.638644,1.337447
20101574,2,2012,11179,1.495614,1.244148,2.167619,1.656992,1.638644,1.337447
20101574,3,2014,10990,1.495614,1.244148,2.167619,1.656992,1.638644,1.337447
20101575,1,2010,1575,1.892727,1.730351,1.946975,1.826472,1.914576,1.760934
20101575,2,2012,11180,1.892727,1.730351,1.946975,1.826472,1.914576,1.760934
20101575,3,2014,10991,1.892727,1.730351,1.946975,1.826472,1.914576,1.760934
20101577,1,2010,1577,1.38301,1.331621,1.232861,1.180121,1.346338,1.293955
20101577,2,2012,11181,1.38301,1.331621,1.232861,1.180121,1.346338,1.293955
20101577,3,2014,10992,1.38301,1.331621,1.232861,1.180121,1.346338,1.293955
20101578,1,2010,1578,2.366631,2.24341,1.986079,1.917307,2.268074,2.158245
20101578,2,2012,11182,2.366631,2.24341,1.986079,1.917307,2.268074,2.158245
20101578,3,2014,10993,2.366631,2.24341,1.986079,1.917307,2.268074,2.158245
20101579,1,2010,1579,1.79878,1.865541,1.547863,1.556915,1.733671,1.780962
20101579,2,2012,11183,1.79878,1.865541,1.547863,1.556915,1.733671,1.780962
20101579,3,2014,10994,1.79878,1.865541,1.547863,1.556915,1.733671,1.780962
20101581,1,2010,1581,1.294679,1.252005,1.252972,1.2148,1.288755,1.246442
20101581,2,2012,11185,1.294679,1.252005,1.252972,1.2148,1.288755,1.246442
20101581,3,2014,10995,1.294679,1.252005,1.252972,1.2148,1.288755,1.246442
20101583,1,2010,1583,1.592731,1.503896,1.325083,1.286877,1.518527,1.443752
20101583,2,2012,11186,1.592731,1.503896,1.325083,1.286877,1.518527,1.443752
20101583,3,2014,10996,1.592731,1.503896,1.325083,1.286877,1.518527,1.443752
20101584,1,2010,1584,2.890662,2.805883,2.613121,2.537547,2.826899,2.743488
20101584,2,2012,11187,2.890662,2.805883,2.613121,2.537547,2.826899,2.743488
20101584,3,2014,10997,2.890662,2.805883,2.613121,2.537547,2.826899,2.743488
20101587,1,2010,1587,1.438298,1.411777,1.243706,1.210344,1.386952,1.357285
20101587,2,2012,11188,1.438298,1.411777,1.243706,1.210344,1.386952,1.357285
20101587,3,2014,10998,1.438298,1.411777,1.243706,1.210344,1.386952,1.357285
20101588,1,2010,1588,2.37174,2.273409,2.664985,2.459996,2.453303,2.327213
20101588,2,2012,11189,2.37174,2.273409,2.664985,2.459996,2.453303,2.327213
20101588,3,2014,10999,2.37174,2.273409,2.664985,2.459996,2.453303,2.327213
20101589,1,2010,1589,1.395034,1.350793,1.264849,1.223638,1.364016,1.319041
20101589,2,2012,11190,1.395034,1.350793,1.264849,1.223638,1.364016,1.319041
20101589,3,2014,11000,1.395034,1.350793,1.264849,1.223638,1.364016,1.319041
20101590,1,2010,1590,.7451775,.722423,.6477916,.6321207,.7229204,.7015931
20101590,2,2012,11191,.7451775,.722423,.6477916,.6321207,.7229204,.7015931
20101590,3,2014,11001,.7451775,.722423,.6477916,.6321207,.7229204,.7015931
20101591,1,2010,1591,.8383284,.760403,.7226696,.6679086,.810878,.7385424
20101591,2,2012,11192,.8383284,.760403,.7226696,.6679086,.810878,.7385424
20101591,3,2014,11002,.8383284,.760403,.7226696,.6679086,.810878,.7385424
20101592,1,2010,1592,1.043504,.8196673,.9289386,.7688562,1.015668,.8084699
20101592,2,2012,11193,1.043504,.8196673,.9289386,.7688562,1.015668,.8084699
20101592,3,2014,11003,1.043504,.8196673,.9289386,.7688562,1.015668,.8084699
20101593,1,2010,1593,1.352822,1.31153,1.243973,1.206423,1.324972,1.284492
20101593,2,2012,11194,1.352822,1.31153,1.243973,1.206423,1.324972,1.284492
20101593,3,2014,11004,1.352822,1.31153,1.243973,1.206423,1.324972,1.284492
20101594,1,2010,1594,1.359559,1.343872,1.244637,1.218434,1.332381,1.313034
20101594,2,2012,11195,1.359559,1.343872,1.244637,1.218434,1.332381,1.313034
20101594,3,2014,11005,1.359559,1.343872,1.244637,1.218434,1.332381,1.313034
20101595,1,2010,1595,1.325412,1.268369,1.282513,1.227266,1.31927,1.261744
20101595,2,2012,11196,1.325412,1.268369,1.282513,1.227266,1.31927,1.261744
20101595,3,2014,11006,1.325412,1.268369,1.282513,1.227266,1.31927,1.261744
20101596,1,2010,1596,1.546679,1.484604,1.280384,1.224946,1.475658,1.414449
20101596,2,2012,11197,1.546679,1.484604,1.280384,1.224946,1.475658,1.414449
20101596,3,2014,11007,1.546679,1.484604,1.280384,1.224946,1.475658,1.414449
20101597,1,2010,1597,1.418316,1.343292,1.333717,1.303048,1.401384,1.337264
20101597,2,2012,11198,1.418316,1.343292,1.333717,1.303048,1.401384,1.337264
20101597,3,2014,11008,1.418316,1.343292,1.333717,1.303048,1.401384,1.337264
20101598,1,2010,1598,1.278354,1.238061,1.1296,1.113847,1.241081,1.206874
20101598,2,2012,11199,1.278354,1.238061,1.1296,1.113847,1.241081,1.206874
20101598,3,2014,11009,1.278354,1.238061,1.1296,1.113847,1.241081,1.206874
20101599,1,2010,1599,.7042742,.6687334,.5699343,.5651873,.6682478,.6419863
20101599,2,2012,11200,.7042742,.6687334,.5699343,.5651873,.6682478,.6419863
20101599,3,2014,11010,.7042742,.6687334,.5699343,.5651873,.6682478,.6419863
20101600,1,2010,1600,1.057278,.7819603,.7913266,.6618102,.9786863,.7497081
20101600,2,2012,11201,1.057278,.7819603,.7913266,.6618102,.9786863,.7497081
20101600,3,2014,11011,1.057278,.7819603,.7913266,.6618102,.9786863,.7497081
20101601,1,2010,1601,1.530465,1.286426,1.641749,1.447981,1.563075,1.327659
20101601,2,2012,11202,1.530465,1.286426,1.641749,1.447981,1.563075,1.327659
20101601,3,2014,11012,1.530465,1.286426,1.641749,1.447981,1.563075,1.327659
20101603,1,2010,1603,1.24133,1.189635,1.105213,1.079,1.208483,1.162726
20101603,2,2012,11204,1.24133,1.189635,1.105213,1.079,1.208483,1.162726
20101603,3,2014,11013,1.24133,1.189635,1.105213,1.079,1.208483,1.162726
20101607,1,2010,1607,.6331854,.6134369,.6587659,.6755921,.642297,.6310583
20101607,2,2012,11207,.6331854,.6134369,.6587659,.6755921,.642297,.6310583
20101607,3,2014,11014,.6331854,.6134369,.6587659,.6755921,.642297,.6310583
20101608,1,2010,1608,1.917645,1.831634,1.696835,1.667316,1.864919,1.793512
20101608,2,2012,11208,1.917645,1.831634,1.696835,1.667316,1.864919,1.793512
20101608,3,2014,11015,1.917645,1.831634,1.696835,1.667316,1.864919,1.793512
20101609,1,2010,1609,.7556326,.6873788,.6038422,.5789778,.7118911,.6580428
20101609,2,2012,11209,.7556326,.6873788,.6038422,.5789778,.7118911,.6580428
20101609,3,2014,11016,.7556326,.6873788,.6038422,.5789778,.7118911,.6580428
20101610,1,2010,1610,1.302953,1.256501,1.129202,1.115864,1.260539,1.222603
20101610,2,2012,11210,1.302953,1.256501,1.129202,1.115864,1.260539,1.222603
20101610,3,2014,11017,1.302953,1.256501,1.129202,1.115864,1.260539,1.222603
20101611,1,2010,1611,1.368798,1.313141,1.211378,1.205385,1.332567,1.289442
20101611,2,2012,11211,1.368798,1.313141,1.211378,1.205385,1.332567,1.289442
20101611,3,2014,11018,1.368798,1.313141,1.211378,1.205385,1.332567,1.289442
20101614,1,2010,1614,.5698205,.5351284,.5060271,.4816059,.554233,.5217143
20101614,2,2012,11212,.5698205,.5351284,.5060271,.4816059,.554233,.5217143
20101614,3,2014,11019,.5698205,.5351284,.5060271,.4816059,.554233,.5217143
20101615,1,2010,1615,1.166324,1.069054,1.159638,1.065655,1.169006,1.071729
20101615,2,2012,11213,1.166324,1.069054,1.159638,1.065655,1.169006,1.071729
20101615,3,2014,11020,1.166324,1.069054,1.159638,1.065655,1.169006,1.071729
20101616,1,2010,1616,1.633274,1.608114,1.52966,1.492029,1.61041,1.580225
20101616,2,2012,11214,1.633274,1.608114,1.52966,1.492029,1.61041,1.580225
20101616,3,2014,11021,1.633274,1.608114,1.52966,1.492029,1.61041,1.580225
20101617,1,2010,1617,1.073467,1.062104,1.00492,.9885901,1.059036,1.045552
20101617,2,2012,11215,1.073467,1.062104,1.00492,.9885901,1.059036,1.045552
20101617,3,2014,11022,1.073467,1.062104,1.00492,.9885901,1.059036,1.045552
20101618,1,2010,1618,1.143082,1.117338,1.080592,1.033662,1.129985,1.096955
20101618,2,2012,11216,1.143082,1.117338,1.080592,1.033662,1.129985,1.096955
20101618,3,2014,11023,1.143082,1.117338,1.080592,1.033662,1.129985,1.096955
20101619,1,2010,1619,.7850441,.6156558,.7053859,.5752346,.7655365,.6062748
20101619,2,2012,11217,.7850441,.6156558,.7053859,.5752346,.7655365,.6062748
20101619,3,2014,11024,.7850441,.6156558,.7053859,.5752346,.7655365,.6062748
20101620,1,2010,1620,1.258762,1.195933,1.07546,1.017854,1.210221,1.14742
20101620,2,2012,11218,1.258762,1.195933,1.07546,1.017854,1.210221,1.14742
20101620,3,2014,11025,1.258762,1.195933,1.07546,1.017854,1.210221,1.14742
20101621,1,2010,1621,1.568799,1.555278,1.454896,1.434293,1.542836,1.526392
20101621,2,2012,11219,1.568799,1.555278,1.454896,1.434293,1.542836,1.526392
20101621,3,2014,11026,1.568799,1.555278,1.454896,1.434293,1.542836,1.526392
20101622,1,2010,1622,.6050493,.5644516,.5185583,.4956523,.5852981,.5483441
20101622,2,2012,11220,.6050493,.5644516,.5185583,.4956523,.5852981,.5483441
20101622,3,2014,11027,.6050493,.5644516,.5185583,.4956523,.5852981,.5483441
20101623,1,2010,1623,.5633872,.5410063,.4900289,.4742474,.5439357,.5232971
20101623,2,2012,11221,.5633872,.5410063,.4900289,.4742474,.5439357,.5232971
20101623,3,2014,11028,.5633872,.5410063,.4900289,.4742474,.5439357,.5232971
20101624,1,2010,1624,1.109258,1.068517,1.081166,1.036551,1.10601,1.063311
20101624,2,2012,11222,1.109258,1.068517,1.081166,1.036551,1.10601,1.063311
20101624,3,2014,11029,1.109258,1.068517,1.081166,1.036551,1.10601,1.063311
20101625,1,2010,1625,1.449873,1.32975,1.344643,1.217078,1.425396,1.300868
20101625,2,2012,11223,1.449873,1.32975,1.344643,1.217078,1.425396,1.300868
20101625,3,2014,11030,1.449873,1.32975,1.344643,1.217078,1.425396,1.300868
20101626,1,2010,1626,3.139396,3.093984,3.060208,2.982999,3.126182,3.067097
20101626,2,2012,11224,3.139396,3.093984,3.060208,2.982999,3.126182,3.067097
20101626,3,2014,11031,3.139396,3.093984,3.060208,2.982999,3.126182,3.067097
20101627,1,2010,1627,1.256128,1.235496,1.344449,1.286603,1.28337,1.25279
20101627,2,2012,11225,1.256128,1.235496,1.344449,1.286603,1.28337,1.25279
20101627,3,2014,11032,1.256128,1.235496,1.344449,1.286603,1.28337,1.25279
20101630,1,2010,1630,.7135143,.6667513,.981512,.8533442,.7757944,.712817
20101630,2,2012,11227,.7135143,.6667513,.981512,.8533442,.7757944,.712817
20101630,3,2014,11033,.7135143,.6667513,.981512,.8533442,.7757944,.712817
20101631,1,2010,1631,.7187665,.6731248,.6347252,.5889549,.696631,.650334
20101631,2,2012,11228,.7187665,.6731248,.6347252,.5889549,.696631,.650334
20101631,3,2014,11034,.7187665,.6731248,.6347252,.5889549,.696631,.650334
20101634,1,2010,1634,1.303702,1.231316,1.425336,1.348202,1.339223,1.264994
20101634,2,2012,11230,1.303702,1.231316,1.425336,1.348202,1.339223,1.264994
20101634,3,2014,11035,1.303702,1.231316,1.425336,1.348202,1.339223,1.264994
20101635,1,2010,1635,1.590535,1.502356,1.409813,1.263423,1.542742,1.434644
20101635,2,2012,11231,1.590535,1.502356,1.409813,1.263423,1.542742,1.434644
20101635,3,2014,11036,1.590535,1.502356,1.409813,1.263423,1.542742,1.434644
20101636,1,2010,1636,.8837951,.832462,1.218326,1.178105,.955033,.9044325
20101636,2,2012,11232,.8837951,.832462,1.218326,1.178105,.955033,.9044325
20101636,3,2014,11037,.8837951,.832462,1.218326,1.178105,.955033,.9044325
20101637,1,2010,1637,1.491133,1.376685,1.31513,1.233305,1.449707,1.343831
20101637,2,2012,11233,1.491133,1.376685,1.31513,1.233305,1.449707,1.343831
20101637,3,2014,11038,1.491133,1.376685,1.31513,1.233305,1.449707,1.343831
20101638,1,2010,1638,.6518232,.6063524,.6810393,.6368048,.6612716,.6155978
20101638,2,2012,11234,.6518232,.6063524,.6810393,.6368048,.6612716,.6155978
20101638,3,2014,11039,.6518232,.6063524,.6810393,.6368048,.6612716,.6155978
20101640,1,2010,1640,2.029242,2.023087,2.044595,2.024155,2.040776,2.030051
20101640,2,2012,11236,2.029242,2.023087,2.044595,2.024155,2.040776,2.030051
20101640,3,2014,11040,2.029242,2.023087,2.044595,2.024155,2.040776,2.030051
20101641,1,2010,1641,2.149583,2.130594,2.099886,2.084952,2.144636,2.125725
20101641,2,2012,11237,2.149583,2.130594,2.099886,2.084952,2.144636,2.125725
20101641,3,2014,11041,2.149583,2.130594,2.099886,2.084952,2.144636,2.125725
20101643,1,2010,1643,1.340623,1.318887,1.455717,1.439211,1.375896,1.354953
20101643,2,2012,11238,1.340623,1.318887,1.455717,1.439211,1.375896,1.354953
20101643,3,2014,11042,1.340623,1.318887,1.455717,1.439211,1.375896,1.354953
20101644,1,2010,1644,.64204,.6025973,.6815549,.644127,.6543941,.6150505
20101644,2,2012,11239,.64204,.6025973,.6815549,.644127,.6543941,.6150505
20101644,3,2014,11043,.64204,.6025973,.6815549,.644127,.6543941,.6150505
20101645,1,2010,1645,1.23562,1.213093,1.261259,1.237248,1.247414,1.223704
20101645,2,2012,11240,1.23562,1.213093,1.261259,1.237248,1.247414,1.223704
20101645,3,2014,11044,1.23562,1.213093,1.261259,1.237248,1.247414,1.223704
20101646,1,2010,1646,3.670084,3.480429,3.461172,3.253932,3.627306,3.43119
20101646,2,2012,11241,3.670084,3.480429,3.461172,3.253932,3.627306,3.43119
20101646,3,2014,11045,3.670084,3.480429,3.461172,3.253932,3.627306,3.43119
20101647,1,2010,1647,2.078671,2.031846,2.074786,2.023335,2.08676,2.036578
20101647,2,2012,11242,2.078671,2.031846,2.074786,2.023335,2.08676,2.036578
20101647,3,2014,11046,2.078671,2.031846,2.074786,2.023335,2.08676,2.036578
20101648,1,2010,1648,2.864615,2.827054,2.48129,2.505174,2.770201,2.749014
20101648,2,2012,11243,2.864615,2.827054,2.48129,2.505174,2.770201,2.749014
20101648,3,2014,11047,2.864615,2.827054,2.48129,2.505174,2.770201,2.749014
20101649,1,2010,1649,1.063286,1.021154,1.095275,1.080261,1.074008,1.037085
